onset	duration	nwb_table	error_run	stim_run	both_visit	condition	label
5.0	474.0	states					awake
479.0	136.0	states					quiet
615.0	1124.0	states					nrem
1739.0	9.0	states					transit
1748.0	36.0	states					rem
1784.0	483.0	states					nrem
2267.0	24.0	states					transit
2291.0	110.0	states					rem
2401.0	1065.0	states					nrem
3466.0	19.0	states					transit
3485.0	32.0	states					rem
3517.0	525.0	states					nrem
4042.0	21.0	states					transit
4063.0	161.0	states					rem
4224.0	259.0	states					quiet
4483.0	53.0	states					nrem
4536.0	83.0	states					quiet
4619.0	234.0	states					nrem
4853.0	106.0	states					quiet
4959.0	69.0	states					awake
5028.0	48.0	states					quiet
5076.0	971.0	states					nrem
6047.0	20.0	states					transit
6067.0	27.0	states					rem
6094.0	534.0	states					nrem
6628.0	435.0	states					awake
7063.0	226.0	states					quiet
7289.0	277.0	states					awake
7566.0	779.0	states					nrem
8345.0	221.0	states					awake
8566.0	149.0	states					quiet
8715.0	810.0	states					awake
9525.0	65.0	states					quiet
9590.0	280.0	states					nrem
9868.9024	3515.4943999999996	epochs					
9870.0	3514.0	states					awake
9879.408800000001	2232.0343999999986	trials	0.0	0.0	0.0	run_left	
9879.408800000001	58.8799999999992	trials	0.0	0.0	0.0	run_left	
9938.2888	65.30239999999867	trials	0.0	0.0	0.0	run_right	
10003.591199999999	67.02880000000187	trials	0.0	0.0	0.0	run_left	
10070.62	65.43759999999929	trials	0.0	0.0	0.0	run_right	
10136.0576	62.67039999999906	trials	0.0	0.0	0.0	run_left	
10198.728	51.306400000001304	trials	0.0	0.0	0.0	run_right	
10250.0344	59.83439999999973	trials	0.0	0.0	0.0	run_left	
10309.8688	60.124799999999595	trials	0.0	0.0	0.0	run_right	
10369.9936	39.79920000000129	trials	0.0	0.0	0.0	run_left	
10409.792800000001	34.38639999999759	trials	1.0	0.0	0.0	run_left	
10444.179199999999	54.41440000000148	trials	0.0	0.0	0.0	run_right	
10498.5936	65.72159999999894	trials	0.0	0.0	0.0	run_left	
10564.3152	37.68239999999969	trials	0.0	0.0	0.0	run_right	
10601.997599999999	39.659200000001874	trials	0.0	0.0	0.0	run_left	
10641.6568	62.48400000000038	trials	0.0	0.0	0.0	run_right	
10704.140800000001	50.556799999998475	trials	0.0	0.0	0.0	run_left	
10754.6976	53.53520000000208	trials	1.0	0.0	0.0	run_left	
10808.232800000002	58.31999999999971	trials	0.0	0.0	0.0	run_right	
10866.552800000001	186.264799999999	trials	0.0	0.0	0.0	run_right	
11052.8176	144.41599999999926	trials	1.0	0.0	0.0	run_right	
11197.2336	278.22400000000016	trials	1.0	0.0	0.0	run_right	
12111.4432	71.17920000000049	trials	0.0	0.0	0.0	run_right	
12182.6224	108.39999999999964	trials	0.0	0.0	0.0	run_left	
12291.0224	69.58879999999954	trials	0.0	0.0	0.0	run_right	
