onset	duration	nwb_table	label
2.0	225.0	states	awake
227.0	182.0	states	quiet
409.0	149.0	states	awake
558.0	186.0	states	quiet
744.0	162.0	states	awake
906.0	90.0	states	quiet
996.0	379.0	states	awake
1375.0	90.0	states	quiet
1465.0	1962.0	states	nrem
3427.0	13.0	states	transit
3440.0	42.0	states	rem
3482.0	1270.0	states	nrem
4752.0	11.0	states	transit
4763.0	34.0	states	rem
4797.0	232.0	states	nrem
5029.0	24.0	states	transit
5053.0	180.0	states	rem
5233.0	1376.0	states	nrem
6609.0	13.0	states	transit
6622.0	160.0	states	rem
6782.0	1125.0	states	nrem
7907.0	3617.0	states	awake
11524.0	52.0	states	quiet
11576.0	1770.0	states	nrem
27963.0	6451.0	states	awake
