onset	duration	nwb_table	label
2524.0	499.0	states	awake
3023.0	39.0	states	nrem
3062.0	211.0	states	awake
3273.0	25.0	states	nrem
3298.0	374.0	states	awake
3672.0	43.0	states	nrem
3715.0	159.0	states	awake
3874.0	175.0	states	nrem
4049.0	405.0	states	awake
4454.0	2364.0	states	nrem
6818.0	22.0	states	transit
6840.0	171.0	states	rem
7011.0	297.0	states	nrem
7308.0	12.0	states	quiet
20582.0	1352.0	states	quiet
21934.0	111.0	states	nrem
22045.0	157.0	states	quiet
22202.0	64.0	states	nrem
22266.0	331.0	states	quiet
22597.0	955.0	states	nrem
23552.0	7.0	states	transit
23559.0	39.0	states	rem
23598.0	689.0	states	nrem
24287.0	20.0	states	transit
24307.0	158.0	states	rem
24465.0	2241.0	states	nrem
26706.0	31.0	states	transit
26737.0	144.0	states	rem
26881.0	661.0	states	nrem
27542.0	12.0	states	transit
27554.0	53.0	states	rem
27607.0	64.0	states	nrem
27671.0	197.0	states	awake
