onset	duration	nwb_table	label
23418.0	442.0	states	nrem
23860.0	11.0	states	transit
23871.0	86.0	states	rem
23957.0	489.0	states	nrem
24446.0	595.0	states	quiet
25041.0	98.0	states	awake
25139.0	103.0	states	quiet
25242.0	516.0	states	awake
25758.0	96.0	states	quiet
25854.0	177.0	states	awake
26031.0	475.0	states	quiet
26506.0	735.0	states	awake
27241.0	11.0	states	quiet
27252.0	103.0	states	nrem
27355.0	128.0	states	awake
27483.0	538.0	states	nrem
28021.0	10.0	states	transit
28031.0	63.0	states	rem
28094.0	375.0	states	quiet
28469.0	991.0	states	nrem
29460.0	7.0	states	transit
29467.0	39.0	states	rem
29506.0	61.0	states	quiet
29567.0	445.0	states	nrem
30012.0	7.0	states	transit
30019.0	33.0	states	rem
30052.0	251.0	states	nrem
30303.0	8.0	states	transit
30311.0	56.0	states	rem
30367.0	44.0	states	awake
30411.0	45.0	states	quiet
30456.0	540.0	states	awake
30996.0	16.0	states	quiet
31012.0	188.0	states	nrem
31200.0	770.0	states	awake
31970.0	800.0	states	nrem
32770.0	5.0	states	transit
32775.0	177.0	states	rem
32952.0	69.0	states	quiet
33021.0	845.0	states	nrem
33866.0	5.0	states	transit
33871.0	24.0	states	rem
33895.0	189.0	states	nrem
34084.0	6.0	states	transit
34090.0	112.0	states	rem
34202.0	617.0	states	nrem
34819.0	5.0	states	transit
34824.0	168.0	states	rem
34992.0	724.0	states	nrem
35716.0	6.0	states	transit
35722.0	54.0	states	rem
35776.0	288.0	states	nrem
36064.0	7.0	states	transit
36071.0	11.0	states	rem
36082.0	122.0	states	nrem
36204.0	5.0	states	transit
36209.0	13.0	states	rem
36222.0	177.0	states	nrem
36399.0	6.0	states	transit
36405.0	10.0	states	rem
36415.0	87.0	states	nrem
36502.0	7.0	states	transit
36509.0	22.0	states	rem
36531.0	135.0	states	nrem
36666.0	29.0	states	quiet
36695.0	205.0	states	awake
36900.0	324.0	states	quiet
37224.0	1343.0	states	awake
38567.0	1313.0	states	nrem
39880.0	8.0	states	transit
39888.0	100.0	states	rem
39988.0	368.0	states	nrem
40356.0	45.0	states	awake
40401.0	73.0	states	nrem
40474.0	43.0	states	awake
40517.0	484.0	states	nrem
41001.0	9.0	states	transit
41010.0	78.0	states	rem
41088.0	511.0	states	nrem
41599.0	3.0	states	transit
41602.0	83.0	states	rem
41685.0	480.0	states	nrem
42165.0	12.0	states	transit
42177.0	61.0	states	rem
42238.0	267.0	states	nrem
42505.0	5.0	states	transit
42510.0	46.0	states	rem
42556.0	349.0	states	nrem
42905.0	55.0	states	quiet
42960.0	72.0	states	nrem
43032.0	66.0	states	quiet
43098.0	139.0	states	nrem
