onset	duration	nwb_table	label
23443.0	263.0	states	awake
23706.0	704.0	states	quiet
24410.0	1878.0	states	nrem
26288.0	597.0	states	awake
26885.0	60.0	states	quiet
26945.0	89.0	states	awake
27034.0	198.0	states	quiet
27232.0	604.0	states	nrem
27836.0	793.0	states	awake
28629.0	360.0	states	quiet
28989.0	115.0	states	awake
29104.0	93.0	states	nrem
29197.0	199.0	states	quiet
29396.0	184.0	states	awake
29580.0	626.0	states	nrem
30206.0	22.0	states	quiet
30228.0	540.0	states	nrem
30768.0	5.0	states	transit
30773.0	56.0	states	rem
30829.0	58.0	states	quiet
30887.0	485.0	states	nrem
31372.0	47.0	states	quiet
31419.0	430.0	states	nrem
31849.0	35.0	states	quiet
31884.0	202.0	states	nrem
32086.0	10.0	states	transit
32096.0	130.0	states	rem
32226.0	998.0	states	nrem
33224.0	10.0	states	transit
33234.0	34.0	states	rem
33268.0	610.0	states	nrem
33878.0	7.0	states	transit
33885.0	30.0	states	rem
33915.0	623.0	states	nrem
34538.0	11.0	states	transit
34549.0	135.0	states	rem
34684.0	742.0	states	nrem
35426.0	14.0	states	transit
35440.0	19.0	states	rem
35459.0	303.0	states	nrem
35762.0	17.0	states	transit
35779.0	146.0	states	rem
35925.0	75.0	states	nrem
36000.0	1419.0	states	quiet
37419.0	1163.0	states	awake
38582.0	1674.0	states	nrem
40256.0	156.0	states	quiet
40412.0	136.0	states	awake
40548.0	83.0	states	quiet
40631.0	77.0	states	awake
40708.0	64.0	states	nrem
40772.0	177.0	states	quiet
