onset	duration	nwb_table	label
0.8704	1603.328	epochs	
5.0	8147.0	states	awake
1605.2224	2988.4671999999996	epochs	
4594.7136	1015.7824	epochs	
8152.0	246.0	states	quiet
8398.0	187.0	states	awake
8585.0	93.0	states	nrem
8678.0	134.0	states	awake
8812.0	341.0	states	quiet
9153.0	349.0	states	awake
9502.0	62.0	states	nrem
9564.0	141.0	states	awake
9705.0	105.0	states	nrem
9810.0	167.0	states	awake
9977.0	1180.0	states	nrem
11157.0	114.0	states	quiet
11271.0	148.0	states	nrem
11419.0	49.0	states	quiet
11468.0	65.0	states	nrem
11533.0	140.0	states	quiet
11673.0	399.0	states	nrem
12072.0	7.0	states	transit
12079.0	39.0	states	rem
12118.0	462.0	states	nrem
12580.0	9.0	states	transit
12589.0	145.0	states	rem
12734.0	275.0	states	quiet
13009.0	1627.0	states	nrem
14636.0	15.0	states	transit
14651.0	235.0	states	rem
14886.0	1393.0	states	nrem
16279.0	84.0	states	quiet
16363.0	363.0	states	nrem
16726.0	7.0	states	transit
16733.0	110.0	states	rem
16843.0	677.0	states	nrem
17520.0	7.0	states	transit
17527.0	202.0	states	rem
17729.0	556.0	states	nrem
18285.0	204.0	states	quiet
18489.0	624.0	states	nrem
19113.0	7.0	states	transit
19120.0	30.0	states	rem
19150.0	65.0	states	nrem
19215.0	7.0	states	transit
19222.0	110.0	states	rem
19332.0	528.0	states	nrem
19860.0	7.0	states	transit
19867.0	30.0	states	rem
19897.0	181.0	states	nrem
20078.0	7.0	states	transit
20085.0	38.0	states	rem
20123.0	380.0	states	nrem
20503.0	7.0	states	transit
20510.0	124.0	states	rem
20634.0	809.0	states	nrem
21443.0	110.0	states	quiet
21553.0	528.0	states	nrem
22081.0	5.0	states	transit
22086.0	61.0	states	rem
22147.0	58.0	states	quiet
22205.0	545.0	states	nrem
22750.0	1048.0	states	awake
