onset	duration	nwb_table	label
2.0	70.0	states	quiet
72.0	266.0	states	nrem
338.0	16.0	states	transit
354.0	1.0	states	nrem
355.0	101.0	states	rem
456.0	121.0	states	quiet
577.0	311.0	states	nrem
888.0	7.0	states	transit
895.0	366.0	states	rem
1261.0	1021.0	states	nrem
2282.0	9.0	states	transit
2291.0	179.0	states	rem
2470.0	517.0	states	nrem
2987.0	19.0	states	transit
3006.0	133.0	states	rem
3139.0	517.0	states	nrem
3656.0	19.0	states	transit
3675.0	40.0	states	rem
3715.0	615.0	states	nrem
4330.0	12.0	states	transit
4342.0	148.0	states	rem
4490.0	920.0	states	nrem
5410.0	13.0	states	transit
5423.0	18.0	states	nrem
5441.0	126.0	states	rem
5567.0	191.0	states	nrem
5758.0	1705.0	states	awake
30036.0	2163.0	states	awake
