onset	duration	nwb_table	label
1299.0	23.0	states	awake
1322.0	542.0	states	nrem
1864.0	75.0	states	quiet
1939.0	101.0	states	nrem
2040.0	370.0	states	quiet
2410.0	207.0	states	nrem
2617.0	40.0	states	quiet
2657.0	38.0	states	nrem
2695.0	70.0	states	quiet
2765.0	116.0	states	nrem
2881.0	26.0	states	quiet
2907.0	56.0	states	nrem
2963.0	17.0	states	quiet
2980.0	968.0	states	nrem
3948.0	49.0	states	quiet
3997.0	339.0	states	nrem
4336.0	63.0	states	quiet
4399.0	315.0	states	nrem
4714.0	58.0	states	quiet
4772.0	656.0	states	nrem
5428.0	225.0	states	quiet
5653.0	504.0	states	nrem
6157.0	26.0	states	transit
6183.0	151.0	states	rem
6334.0	893.0	states	nrem
7227.0	9.0	states	transit
7236.0	125.0	states	rem
7361.0	933.0	states	nrem
8294.0	8.0	states	transit
8302.0	153.0	states	rem
8455.0	571.0	states	nrem
9026.0	9.0	states	transit
9035.0	74.0	states	rem
9109.0	447.0	states	nrem
9556.0	23.0	states	transit
9579.0	129.0	states	rem
9708.0	336.0	states	nrem
10044.0	2853.0	states	awake
12897.0	22.0	states	quiet
12919.0	346.0	states	nrem
13265.0	52.0	states	quiet
13317.0	859.0	states	nrem
14176.0	22.0	states	transit
14198.0	109.0	states	rem
14307.0	923.0	states	nrem
15230.0	14.0	states	transit
15244.0	46.0	states	rem
15290.0	297.0	states	nrem
15587.0	13.0	states	transit
15600.0	110.0	states	rem
15710.0	233.0	states	nrem
15943.0	28.0	states	quiet
15971.0	1424.0	states	awake
17395.0	1205.0	states	nrem
