onset	duration	nwb_table	label
2.0	804.0	states	awake
806.0	306.0	states	nrem
1112.0	6.0	states	transit
1118.0	132.0	states	rem
1250.0	552.0	states	nrem
1802.0	32.0	states	quiet
1834.0	221.0	states	nrem
2055.0	8.0	states	transit
2063.0	130.0	states	rem
2193.0	506.0	states	nrem
2699.0	9.0	states	transit
2708.0	96.0	states	rem
2804.0	299.0	states	nrem
3103.0	58.0	states	quiet
3161.0	166.0	states	nrem
3327.0	45.0	states	quiet
3372.0	235.0	states	nrem
3607.0	10.0	states	transit
3617.0	204.0	states	rem
3821.0	449.0	states	nrem
4270.0	6.0	states	transit
4276.0	35.0	states	rem
4311.0	586.0	states	nrem
4897.0	8.0	states	transit
4905.0	50.0	states	rem
4955.0	378.0	states	nrem
5333.0	834.0	states	awake
6167.0	138.0	states	quiet
6305.0	486.0	states	nrem
6791.0	11.0	states	transit
6802.0	213.0	states	rem
7015.0	600.0	states	nrem
31025.0	1558.0	states	awake
